cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,stars,year,month,weekday,hour,comment_len,anger,disgust,fear,sadness,joy,total_emotion_words,coverage,valence,label,dominant_emotion,unique_total_emotion_words,unique_coverage,polarity,unique_count_anger,unique_count_disgust,unique_count_fear,unique_count_sadness,unique_count_joy
暖暖粉红猫,2014-06-16 00:02:00,sml-str20,条死 狗游 广州 喝 过 好喝 的 炖汤 之后 位 女性 小伙伴 被 旁边 的 服装 小店 吸引住 了 我们 位汉纸 于是 继续 向前 进发 走 到 路口 便是 著名 的 百花 甜品 了 楼 猪 曾经 看到 一篇 攻略 上 写 说 去 了 百花 甜品 后 因为 招牌 的 凤凰 奶糊 卖完 了 没有 吃 到 而 顿时 觉得 作者 的 广州 之 行 充满 遗憾 于是 一向 对 奶制品 没有 好感 的 楼 猪 对 凤凰 奶糊 这个 不明 觉厉 的 东西 充满 了 期待 去 的 时候 百花 甜品 正在 装修门面 以至于 根本 没有 招 牌楼 猪 是 看着 同时 根据 排队 的 人流 判断 出 这家 店 的 点 了 凤凰 奶糊 然后 坐下 等 上来 之后 楼猪 有点 跌 眼镜 热 的 一直 只 知道 姜撞奶 是 热 的 没想到 凤凰 奶糊 也 是 热 的 张 小猫 童鞋 一口 下去 后淡定 滴 看着 楼猪 幽幽 滴 说 你 应该 不爱 吃 这个 味道 楼猪 尝 了 一口 果然 奶味 浓重 而且 甜腻 的 口感 一直 糊到 嗓子眼儿 硬着头皮 又 吃 了 两口 期望 能 从 里面 吃 到 更 惊喜 的 口感 可惜 楼猪 依然 是 不太能 接受 这个 味道 后来 小伙伴 们 又 分别 要 了 红 豆沙 和 绿豆沙 凉凉的 就 容易接受 多 了 尤其 是 绿豆沙 放 了 陈皮 和 海带 吃 起来 口感 绵绵 的 甜甜的 还 时不时 可以 有 海带 脆脆 的 夹杂 其中 相比 起来 是 楼 猪 最 喜欢 的 一样 单品 了 人家 是 老字号 的 甜品店 所以 人家 很 牛 哦 人家 点单 的 牌子 上 写 着 请 在 点 单时 向 收银员 准确 报出 甜品 的 名字 凭空捏造 的 甜品 爷 不 伺候 大致 意思 啦 吃 甜品 的 桌子 上 也 写 着 不许 带 别家 外卖 来 这里 吃 的 牌子 看来 也 是 被 周边 各种 美食 店 连累 的 不轻,好,一般,一般,520004,2.0,2014,6,0,0,680,0.0,0.0,0.0,0.25,0.75,16,1,0.5,positive,joy,16,1,positive,0,0,0,4,12
阿九_BlingBling,2014-06-12 09:20:00,sml-str20,这家 是 广州 甜品店 里 的 老字号 算是 广州 最 出名 的 甜品店 了 吧 开 在 越秀区 文明 路 号 近 中山 图书馆 文明 路上 老字号 一堆 可以 一家家 吃 过去 也 是因为 这样 店家 不让 外带 炖品 啊 榴莲 啊 螺蛳 什么 进店 吃 端午 旅游 的 时候 去 吃 的 前脚 刚 吃 过 炖品 后脚 就 走 到 了 这家 店 正在 装修 招牌 都 找 不到 但是 还是 看 的 出 是 百花 去 的 时候 运气 不错 人不多 正好 找 了 个 电扇 下 的 位置 坐 大 夏天 的 有点 受不了 然后 去 外面 点餐 了 密密麻麻 多 选择 有 选择 困难 症 的 直接 傻 了 好 嘛 而且 好多 只有 热 的 没冻 的 夏天 好忧桑 啊 店员 还 特别 傲气 额好 吧 既然 来 都 来 了 不 点点 什么 还是 说不过去 点 了 红 豆沙 凤凰 奶糊 双皮奶 奶糊 和 双皮奶 都 只有 热 的 红 豆沙 是 凉 的 份 块 蛮 便宜 的 口味 么 额 我 能 说 一般般 吗 没有 前天 再 另外 一家 不怎么 出名 的 甜品店 吃 的 好吃 红 豆沙 还 算 可以 吧 但是 好像 自己 家里 也 能 做出 这个 水平 用心 一点 比 这个 还 好吃 双皮奶 马马虎虎 就 这样 吧 没 啥 惊艳 的 凤凰 奶糊现 炖 的 刚 拿到 死 烫 我 个人 很 喜欢 喝 凤凰 奶糊 虽然 甜 了 点 但是 我 喜欢 这个 口感 嗯 这家 的 凤凰 奶糊 都 没 搞 匀 口感 没 前天 另外 一家 吃 到 的 好吃 略 失望,一般,好,好,520004,2.0,2014,6,3,9,567,0.0,0.09090909090909091,0.0,0.18181818181818182,0.7272727272727273,11,1,0.4545454545454546,positive,joy,11,1,positive,0,1,0,2,8
christyz,2014-06-02 10:45:00,sml-str20,位置 很少 品种 不少 都 是 那些 基本 款 拼拼凑凑 价格 也 不 便宜 不 好吃,一般,一般,一般,520004,2.0,2014,6,0,10,35,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
kenzofu,2014-05-29 14:43:00,sml-str20,味道 并 不如 网上 说 的 好吃 芝麻糊 有 粉头 绿豆沙 还 可以 环境 一般,一般,一般,一般,520004,2.0,2014,5,3,14,31,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
刷牙兔子js,2014-05-09 09:53:00,sml-str10,个人 组团 去 的 各人 点 了 一个 然后 混 搭 吃 没 一个 好吃 的 无话可说 差评,差,一般,一般,520004,1.0,2014,5,4,9,35,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
中国仁,2014-05-06 09:22:00,sml-str20,个人感觉 真的 很 麻麻 可能 是 老字号 吧 网评 都 那么 多人 太甜 了 不 喜欢,一般,很好,一般,520004,2.0,2014,5,1,9,32,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
SammiCh_,2014-03-27 22:47:00,sml-str20,香芋 西米 味道 还 算 可以 的 不是 很甜 希望 价格 可以 实惠 一点,好,一般,一般,520004,2.0,2014,3,3,22,31,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
干蒸鱼,2014-03-14 13:37:00,sml-str20,读书 果阵 有时 去 图书馆 稳 完书 就 会 去 百花 吃 糖水 其实 就系 广州 好好 普通 的 糖水 铺 唯一 的 特色 就系 可以 自由 沟 自己 中意 的 糖水 讲真 虽然 不难 吃 但 也 不至于 冻冰 冰 都 要 排队 去 吃 咯,一般,一般,一般,520004,2.0,2014,3,4,13,81,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
艾比大小姐,2013-11-25 19:09:00,sml-str20,品种 太多 了 都 看 不 过来 点 了 一份 荞麦 奶糊现 煮 的 当时 人少 很快 就 煮 好 了 颜色 挺 可口 的 吃 起来 很 香甜 但 没 看到 有 荞麦 不 知道 是不是 店员 习惯性 煮 的 是 凤凰 奶糊 不过 确实 太甜 了 看视 不大 的 一碗 也 因为 太 甜腻 而 吃不完,好,好,好,520004,2.0,2013,11,0,19,169,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
yokacn,2013-10-14 17:43:00,sml-str20,店铺 招牌 老字号 了 座位 很少 感觉 还 在 装修 可能 为了 节约 成本 都 是 用 塑胶 碗筷 速食 的 感觉 甜品 种类 多 价格 都 要 十几块,好,好,一般,520004,2.0,2013,10,0,17,58,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
吴好缇住,2013-09-21 17:17:00,sml-str20,很久没 来 这里 吃 甜品 了 人 比较 多 位置 比较 窄 我点 了 红豆 双皮奶,一般,一般,一般,520004,2.0,2013,9,5,17,30,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
rainbow_423,2013-08-16 15:27:00,sml-str20,百花 甜品 的 大名 已经 久仰 多时 不过 其实 一试 味道 觉得 不过尔尔 首先 价钱 不 便宜 啊 随便 一个 西米露 什么 的 都 蚊 蚊 分量 虽然 不多 也 是 真材实料 但是 味道 就 我 和 先生 分别 点 了 个 绿豆 薏米 和 椰子 雪糕 西米露 吃 了 一点 就 吃不下 了 绿豆沙 都 不够 溶 薏米 还是 硬硬 的 感觉 上 同福路 的 芬芳 甜品 都 要 比 这里 好 啊,一般,一般,一般,520004,2.0,2013,8,4,15,222,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,0,0,0,1,2
acyzhou,2013-08-08 18:50:00,sml-str20,招牌 说 建于 年代 经营 上 百个 品种 的 甜品 还分 不同 季节 养生 店面 很旺 的 样子 看起来 好像 还 不错 于是 泡 中图 的 无聊 下午 过来 品尝 和 侄女 点 了 我们 最爱 的 双皮奶 吃 过仁信 双皮奶 黄埔 古港 双皮奶 以为 天下 的 双皮奶 都 那么 好吃 结果 狠狠 地 失望 了 打包 走 的 用 透明 碗装 一 开始 拿到 还 嫌弃 碗 太大奶 太少 但是 吃 了 第一口 后 很 庆幸 奶不多 首先 奶味 很淡 甜得 很 腻 完全 没有 浓厚 的 牛奶 醇香 然后 双皮奶 凝固 的 胶质 咬起来 怪怪的 来回 经过 依然 看到 很多 人 排队 也许 其它 甜品 不错 吧 但 我 和 侄女 都 没有勇气 再 尝试 了,差,一般,一般,520004,2.0,2013,8,3,18,306,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.6666666666666666,12,1,0.3333333333333333,positive,joy,12,1,positive,1,2,0,1,8
立志吃遍全世界,2013-06-21 14:28:00,sml-str20,奶糊 甜甜 甜甜 甜红 豆沙 不过 不失 甜品 这种 要 去 吃 好 的 啊啊啊,好,一般,一般,520004,2.0,2013,6,4,14,30,0.0,0.0,0.0,0.0,1.0,3,1,1.0,positive,joy,3,1,positive,0,0,0,0,3
princessci,2013-06-08 14:59:00,sml-str20,整体 感觉 系好 甜 个人 不太 喜欢 呀 环境 也 很 简陋 服务态度 很 一般 老字号 系 咁 嘎啦 啦 啦,好,一般,一般,520004,2.0,2013,6,5,14,49,0.0,0.0,0.0,0.0,1.0,4,1,1.0,positive,joy,4,1,positive,0,0,0,0,4
Surve_a櫻,2013-05-29 16:17:00,sml-str20,点解 汤圆 这么 厚皮 成个 都 是 面粉 团 汤圆 里面 的 陷 应该 多点 才 对 啊 这样 才 好吃,一般,一般,好,520004,2.0,2013,5,2,16,38,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
xsqfly,2013-05-18 10:58:00,sml-str10,点 了 绿豆沙 和 杏仁 糊 糖精 味重 杏仁 糊 没有 杏仁 香 价格 不划算 比 这家 优秀 的 比比皆是,差,一般,一般,520004,1.0,2013,5,5,10,40,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
martain,2013-05-14 16:59:00,sml-str20,呢 间 野 以前 都 曾经 几 好 食既 不过 近 呢 几年 都 唔 知 发生 咩 事 全部 变得 好 难食 先 讲 口味 所有 糖水 都 非常 甜 虽然 叫 糖水 但是 都 无 理由 只得 甜味 其它 咩 味 都 食 唔 出 咖再黎 是 服务 无论 中年 或 后生 女 全部都是 要理 不理 而且 收银 果个 仲鬼甘 唔 好 老皮 至于 环境 就 十年如一日 反正 无 改善 过 总结 一句 食 百花 健康 差一字 记之约 戒,差,一般,差,520004,2.0,2013,5,1,16,218,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,0,1,0,0,2
xinyinxing,2013-05-04 14:09:00,sml-str20,我 在 距离 百花 的 地方 住 了 多年 从 小学 开始 看 他 开张 真的 值得 排队 去 食 吗 我 认为 不 值得,好,一般,一般,520004,2.0,2013,5,5,14,43,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
李家良,2013-04-05 13:13:00,sml-str20,百花 的 名字 很 响亮 甜品 也 超多 位置 也 不错 但是 觉得 口味 一般 不过 再 饿 的 时候 喝 一碗 下午茶 还是 不错 的 比较 爱 木花 鲜奶,一般,一般,一般,520004,2.0,2013,4,4,13,58,0.0,0.0,0.0,0.0,1.0,5,1,1.0,positive,joy,5,1,positive,0,0,0,0,5
idy_1314,2012-12-19 22:04:00,sml-str10,地方 好 窄 人 又 多 基本 每个 时段 去 都 无位 甜品 并 不是 传说 中甘好 只有 他 出品 的 四宝 的确 唔 错 只有 它 有 这样 的 搭配 现在 越来越 贵,很好,一般,一般,520004,1.0,2012,12,2,22,61,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
此处无wifi,2012-12-15 12:06:00,sml-str10,文明 路 几间 野都系 名气 大过 出品 真系 谂 唔 明 佢 好吃 喺 边度 咁 多 人 专程 过 嚟 吃 肯定 俾人水 或者 俾人 洗脑 开头 我 以为 系 自己 嘴刁 打包 几个 俾人试 下 个个 都 话 唔 好吃 真 奇怪 人 地 日日 排长龙 撞 邪 么 全 广州 无 甜品 吃 喇 咩,一般,一般,一般,520004,1.0,2012,12,5,12,167,0.0,0.0,0.0,0.0,1.0,3,1,1.0,positive,joy,3,1,positive,0,0,0,0,3
sugar甜甜的糖糖,2012-09-15 20:59:00,sml-str20,好耐 之前 来过 印象 吾 系 好岩 我 口味 今晚 赶时间 无食 奶糊个 绿豆沙 对 我 来讲 偏甜 臭 草味 太 浓 不 喜欢 芒果 冰沙 冰吾系 太碎,一般,差,一般,520004,2.0,2012,9,5,20,59,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
Mayying97,2012-08-29 02:05:00,sml-str10,边 有人 番薯 糖水 番薯 还 番薯 糖水 还 糖水 架边 有人 木瓜 奶 木瓜 还 木瓜 奶 还 奶架 总之 就系 样样 都 系 单独 做开 你 要 乜 就 沟 乜 俾 你 想要 乜 乜 奶糊窝 蛋奶 之类 要 煮 嘅 嘢 卖 果 个 就 会 话 要 等 好 耐 建议 你 唔 好 要系 一 诚意 都 无 嘅 糖水 铺系 吃 过 最差 嘅 老字号,差,差,差,520004,1.0,2012,8,2,2,189,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
soshow,2012-08-22 06:57:00,sml-str10,叼 奶 胡超級 難食 唔 信 自己 點 杏仁 奶胡試 下 以後絕 對 唔 會 推薦 朋友 去 呢 間 甜品店 食 啦 老牌子 俾 你 做 差佐 啦,差,一般,差,520004,1.0,2012,8,2,6,56,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
陳kyokuka,2012-08-19 20:06:00,sml-str20,在 点评 网上 推荐 过 很 多次 的 糖水 店 所以 吃 完 婆婆 面 就 赶来 这里 尝鲜 咯 吃 了 推荐 的 冬 三宝 就是 吧 好几样 的 糖水 混在 一起 味道 很 失望 咯太甜 太甜 了 都 甜 到 咸 了 实在 喝 不 下去 吃 了 几口 就 走 人 了,差,一般,一般,520004,2.0,2012,8,6,20,88,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,0,0,0,1,2
爱好是吃,2012-08-04 19:32:00,sml-str20,百花 老牌子 好吃 价钱 不 贵 文明 路 算是 最 好吃 的 糖水 铺 老街坊 都 喜欢 去 推荐 西米露 龟苓膏 豆腐花 芝麻糊 值得 去 试一下 噢,好,好,好,520004,2.0,2012,8,5,19,60,0.0,0.0,0.0,0.0,1.0,4,1,1.0,positive,joy,4,1,positive,0,0,0,0,4
bootrc,2012-06-14 16:49:00,sml-str20,不 知道 百花 现在 是 咋 的 以前 都 感觉 他家 的 甜品 不错 喜欢 凤凰 奶糊 现在 不当 价钱 飚 升 还 无日无夜 的 排队 纳闷 啊 花 大半 小时 排上 了 买 了 奶糊 稀稀 的 也 没奶 香 感觉 有点 香精 味 老店 做 大 了 更 要 有 品质 才行 啊,一般,一般,差,520004,2.0,2012,6,3,16,98,0.0,0.0,0.0,0.0,1.0,3,1,1.0,positive,joy,3,1,positive,0,0,0,0,3
小琴无光,2012-05-19 19:35:00,sml-str20,第一次 去 因为 天气 热 没有 选 传统 的 牛奶 甜品 和 三宝 类 的 选 了 芒果 沙冰 挺 失望 的 一点 芒果 的 清甜 都 没有 吃 到 最后 嘴里 涩 涩 的,一般,一般,一般,520004,2.0,2012,5,5,19,60,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,0,0,0,1,2
eve_925,2012-04-29 07:08:00,sml-str20,第一次 去 百花 试下食 左个 眉豆 花生 番薯 糖水 同事 食 凤凰 奶糊 两碗 都 食 左 半碗 就 食 唔 落 去 啦 因为 实在 太甜 了 甜 到 漏喉 暂时 都 唔 会 再 去 了 仲有 同事 有 一次 食 木瓜 雪耳 糖水 竟然 见到 距 木瓜 同学 而 分开 装 唔 系 一齐 煲 既 汗 甘点 叫 木瓜 雪耳 糖水 啊 顶多 叫 木瓜 沟雪耳水,一般,一般,一般,520004,2.0,2012,4,6,7,189,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
我也是王某某,2012-04-12 19:34:00,sml-str20,怀着 很大 的 期望 来 这 吃 糖水 却 让 我 很 失望 点 的 香芋 西米露 都 酸 了 还 漂着 一只 蚂蚁 最近 天气 热 啦 容易 变质 原来 这 的 糖水 也 不 新鲜 不过 还好 帮 我 换 了 个 红 豆沙,一般,一般,一般,520004,2.0,2012,4,3,19,76,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,0,0,0,1,2
扭曲娃娃,2011-10-21 16:55:00,sml-str20,不得不 说 又 是 一家 徒有虚名 的 和 对面 明记 比 起来 差 很多 奶糊 炒 过 了 和 牛奶 一样 了 完全 没有 糊 的 感觉 我堂 食 的 却 还是 那个 一次性 塑料 碗 给 我 装 妹子 你 低 碳 一点 会 咋样 嘛 态度 也 是 爱 吃 不吃 的 样,差,差,差,520004,2.0,2011,10,4,16,176,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
amikoa,2011-09-06 20:41:00,sml-str10,很差 红豆 双皮奶 超级 的 难吃 双皮奶 一点 奶味 也 没有 味道 也 很 淡红 豆不软 分量 比较 大 但 不 好吃 啊 也 不 滑 服务 也 不好 下次 不会 再 去,差,差,差,520004,1.0,2011,9,1,20,56,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
dpuserAt_8732261930,2010-09-18 13:54:00,sml-str20,味道 麻麻 地比 玫瑰 差 记得 以前 在 伟记 的 鲜奶 炖 木瓜 芝麻糊 绿豆沙 现在 文明 路上 已 一去不复返 啦 本来 以前 这三家 都 做 得 很 好 各 有 各 的 特点 自伟记 停业 后 又 开 了 一家 甜品店 不知 叫 什么 的 出品 很差 好像 东拼西凑 的 糊弄 客人 以 便宜 招客 所以 造成 现在 家家 都 恶性竞争 就 没有 好 结果 好 怀恋 以前 的 文明 路 哦 要 吃 好 的 甜品 还是 要 舍得 花钱 去 满记 许留山 吧,一般,一般,差,520004,2.0,2010,9,5,13,254,0.0,0.25,0.0,0.0,0.75,4,1,0.5,positive,joy,4,1,positive,0,1,0,0,3
林小包,2010-03-16 22:48:00,sml-str20,名气 很大 的 老字号 糖水 铺 可能 因为 名气 大 啦 服务 人员 噶 态度 超差 感觉 好似 唔 想 做 你 生意 咁 今时 今日 咁 噶 服务态度 老字号 好巴闭 咩 出品 其实 好 一般 好多 糖水 铺 都 可以 做到 咁 噶 水准 唔 使 专登 走 去 百花 食,一般,一般,差,520004,2.0,2010,3,1,22,170,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
小牛大人,2010-01-31 17:29:00,sml-str20,闻名不如见面 百花 好 在 开系 条甘 热闹 嘅 街 度 姐 唔 系 边 有 甘 大 名气 啊 环境 好 一般 更加 唔 好 讲 招呼 而且 有仲 唔 够 干净 明亮 嘅 感觉 感觉 卫生 麻麻 咯点 左 凤凰 奶糊同 芒果 奶糊 啊 芒果 奶糊 我 原本 真系 以为 有 几粒 芒果 噶点 知 原来 系吃用 香精 真系 欺场 到 啊 奶糊 无 惊喜 对 唔 住 佢 嘅 名气 而且 好 甜同 我 搭台 嘅 一对 母子 叫 左个 西米露 仲欺场 就 系 煮熟 嘅 西 米 罐头 椰汁 劲 稀果 只果 男仔 吃 左 小半 就 话 好 难吃 无 吃 啦 老字号 始终 都 系 芬芳 斋 西米露 就 赢 几条 街 你 话 我 对 佢 有 偏见 又 好 你 话 西米露 唔 系 传统 甜品 又 好 唔 系 传统 甜品 就 可以 低 水准 制作 甘 你 不如 唔 好 卖 啦 比 我 都 唔 吃 啦 下次 呢 间 野,一般,一般,一般,520004,2.0,2010,1,6,17,349,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,7,1,0.7142857142857142,positive,joy,7,1,positive,0,1,0,0,6
yukilao,2010-01-04 11:23:00,sml-str20,听闻 是 老字号 点评 还 不赖 就 去 试试 碰巧在 装修 本来 店铺 不大现 就 显得 更 小 了 这里 是 先 排队 买票 后 排队 拿 甜品 没什么 服务 可言 而且 客人 多 服务员 很 忙 不过 可能 都 是 老手 也 不 显得 乱 香芋 红 豆沙 热元 应该 放 了 臭 草 之类 有 股味 我 不 喜欢 巧克力 奶糊元 没有 一点 巧克力 味 只是 奶糊 不值 现在 价格 都 以前 涨 了 角 和 隔壁 玫瑰 比 差不多 两家 相比 我 觉得 玫瑰 比 百花 好,差,一般,一般,520004,2.0,2010,1,0,11,249,0.2,0.0,0.0,0.2,0.6,5,1,0.19999999999999996,positive,joy,5,1,positive,1,0,0,1,3
big棼,2009-12-02 19:55:00,sml-str10,味道 一般 野吃 的 种类 好 大众化 环境 比较 差有 呕心 野吃 无 质量 可言 同 河南 间 芬芳 比较 简直 一个天 一个 地 以后 都 唔 想 再 去,一般,差,一般,520004,1.0,2009,12,2,19,59,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
大蚊滋,2009-11-18 16:41:00,sml-str10,芝麻糊 很 难吃 我们 一家 口去 吃 听说 芝麻糊 是 招牌 最好 卖 就 一人 一碗 吃 了 第一口 之后 个人 都 静 了 不是 因为 好吃 而是 我们 都 想 不 明白 为什么 可以 做到 那么 难吃 一点 芝麻糊 香味 也 没有 只是 一味 的 甜 是 很 滑 而且 很油 这 跟 纯粹 的 滑 是 有 很大 区别 的 好像 在 把 一勺 勺 的 油 倒 进 嘴里 很 恶心 吃 完胃 还 不 舒服,差,差,差,520004,1.0,2009,11,2,16,232,0.0,0.2,0.0,0.0,0.8,5,1,0.6000000000000001,positive,joy,5,1,positive,0,1,0,0,4
suiunkure,2010-03-18 22:57:00,sml-str20,味道 真 一般 听说 是 放 糖精 的 环境 和 服务 都 超级 差 的 每个 人 都 是 黑面 口 差不多 每天 都 排好长 的 队伍 不 建议 在 那里 坐 因为 真的 很脏 也 很 热 糖水 感觉 不是 很 干净 不过 觉得 龟苓膏 还 可以 挺 有效 地,一般,差,差,520004,2.0,2010,3,3,22,96,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
frankie1105,2010-11-16 16:32:00,sml-str20,一 都 唔 好吃 妄为 老子 号 唔 该 各位 话 好吃 既 同胞们 多 尝试 下 其他 的 糖水 铺 例如 香港 澳门 台湾 的 你 就 知道 乜 糖水 叫做 得 好,差,一般,差,520004,2.0,2010,11,1,16,60,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,1,0,0,0,2
AA34588,2018-08-30 23:32:00,sml-str20,在 当今 互联网 嘅 年代 仍然 坚持己见 固步自封 只收 现金 都 依然 排晒 长龙 不肯 改变 不肯 顺应 社会 进步 和 时代 发展 后面 那句 我 就 不 说 了 店铺 环境 很小 开 了 空调 都 很 热 糖水 挺贵 的 甜品 基本 都 是 十几元 了 大热天 时 顾客 身水身 汗 的 排队 阻碍 街道 吃 上 一碗 不 便宜 的 甜品 还要 和 其他 食客 争 位置 坐 出品 感觉 一般 没有 想象 中 好吃 不 值得 我 去 排队 希望 店家 可以 改善 一下 最起码 可以 微信 支付 或 支付宝 支付 减少 人们 过来 消费 的 不便 啦 这么 一般 的 甜品 大家 来 吃 估计 只为 吃 那份 广州 情 和 回忆 罢了,一般,一般,一般,520004,2.0,2018,8,3,23,296,0.0,0.0,0.0,0.0,1.0,8,1,1.0,positive,joy,8,1,positive,0,0,0,0,8
督导督导,2018-07-14 15:51:00,sml-str10,坦白说 很 一般 点 了 凤凰 米糊 和 另 一个 糯米 什么 的 甜 到 怀疑 人生 如果 非常 喜欢 甜 的 可以 尝试 否则 还是 算了,差,差,差,520004,1.0,2018,7,5,15,51,0.0,0.0,0.0,0.0,1.0,3,1,1.0,positive,joy,3,1,positive,0,0,0,0,3
